SN,A_Indep_Front,A_RollSpeed_Front,A_R2R2W_Front,KM_Front,KM_DEV_Front,A_Indep_Rear,A_RollSpeed_Rear,A_R2R2W_Rear,KM_Rear,KM_DEV_Rear,TR_PWM_SLOP_FRONT,TR_PWM_OFFSET_FRONT,R2_Front,TR_AccuENC_RATIO_FRONT,TR_PWM_SLOP_REAR,TR_PWM_OFFSET_REAR,R2_Rear,TR_AccuENC_RATIO_REAR,status
DRW501710081,0.29590900000000003,0.000734,80.196113,0.041024,0.016097999999999998,0.396078,0.000893,90.78695,0.04131,0.055775,1.33473,-35.111270000000005,0.999999,9.076441,1.353917,-39.840135,0.999998,9.178321,P
DRW501710091,0.374062,0.0006309999999999999,76.079254,0.041442,0.052367,0.416069,0.000746,91.527092,0.041564,0.032597,1.3494469999999998,-31.694360999999997,0.9999979999999999,9.075772,1.371843,-46.081558,1.0,9.178668,P
DRW501710101,0.43475,0.000772,95.90341,0.041408,0.019597,0.40371,0.000617,116.649595,0.041014,0.034591000000000004,1.347357,-34.070558,0.9999899999999999,9.075462,1.364229,-49.867786,0.999987,9.179007,P
DRW501710111,0.353081,0.000938,39.68721,0.041256,0.010226,0.275127,0.0008029999999999999,111.920886,0.040948000000000005,0.075784,1.353607,-35.956843,1.0,9.07558,1.356136,-43.520649,0.999987,9.175448,P
DRW491710261,0.359469,0.000495,78.060774,0.039744,0.041509,0.337918,0.000963,114.48884,0.042167,0.050109,1.353407,-37.438462,0.9999979999999999,9.075607000000002,1.37441,-39.44818,0.999999,9.179139,P
DRW501710161,0.427363,0.000695,67.799012,0.041816000000000006,0.048562,0.354005,0.000762,107.449757,0.042212,0.029542,1.3624459999999998,-34.373788,0.999999,9.076025,1.371573,-37.814562,1.0,9.177935,P
DRW501710181,0.370431,0.00085,101.80730799999999,0.042034,0.03779,0.458469,0.000816,105.464147,0.042041,0.056784,1.3689040000000001,-37.524689,0.9999969999999999,9.074892,1.353724,-40.376486,0.999989,9.176654,P
DRW491710191,0.43805900000000003,0.000927,81.269198,0.041967,0.042224,0.464786,0.0006349999999999999,132.078869,0.042168,0.052908,1.357524,-34.11872,1.0,9.074862,1.369418,-38.66875200000001,0.999991,9.177963,P
DRW501710201,0.326171,0.000776,115.03726100000002,0.041894,0.012967,0.439167,0.000987,107.356825,0.042148000000000005,0.072939,1.358818,-40.785804,0.9999969999999999,9.075738,1.362169,-42.395026,1.0,9.17232,P
DRW501710191,0.39269899999999996,0.0009599999999999999,98.95746199999999,0.042022,0.039391,0.458966,0.000705,106.163736,0.042131,0.062856,1.354011,-36.693162,0.999994,9.075207,1.372331,-42.987457,0.999995,9.177115,P
DRW501710221,0.268437,0.0007019999999999999,133.781483,0.041397,0.048608,0.360785,0.0006730000000000001,94.683248,0.042021,0.065087,1.3686040000000002,-30.811075,0.999999,9.073431,1.352324,-43.990861,0.999971,9.175704,P
DRW501710231,0.43588699999999997,0.000925,80.48198199999999,0.041913,0.034367,0.4284600000000001,0.000746,79.716756,0.041772,0.031271,1.366431,-29.279190000000003,0.999992,9.072397,1.355551,-39.502679,0.999999,9.176394,P
DRW501710241,0.41518,0.001038,95.533118,0.042319,0.030359,0.311129,0.000681,105.91831100000002,0.042043,0.049607,1.354407,-39.980076000000004,0.999993,9.076055,1.368801,-43.705977,0.999998,9.177296,P
DRW501710251,0.6611670000000001,0.001303,70.902458,0.04255,0.035738,0.417792,0.000909,96.649519,0.041871,0.042718,1.353905,-36.521888,0.9999370000000001,9.076476,1.368865,-38.535166,1.0,9.177823,P
DRW501710271,0.35719,0.0008230000000000001,108.56881000000001,0.042187,0.012072,0.463259,0.000839,100.18956,0.04227,0.062796,1.361607,-35.854157,0.9999979999999999,9.076432,1.370635,-42.037124,0.999962,9.177117,P
DRW501710261,0.45565500000000003,0.000799,86.99341899999999,0.04203,0.047061,0.386588,0.000865,103.814796,0.041683,0.062789,1.3450440000000001,-37.80372,0.99998,9.076885,1.366158,-52.823108,0.999985,9.179416,P
DRW501710281,0.39645199999999997,0.000849,84.51994300000001,0.041832,0.046682,0.426324,0.000797,91.098786,0.042164,0.056079,1.345445,-34.969134000000004,0.999977,9.075171,1.3597780000000002,-42.778951,0.999988,9.176478,P
DRW511710011,0.40523400000000004,0.0006580000000000001,81.662252,0.041728,0.038953,0.416324,0.000936,115.20865,0.04137,0.015915000000000002,1.366967,-37.713673,1.0,9.0751,1.36501,-40.739566,0.999987,9.178072,F
DRW501710011,0.41731999999999997,0.000547,69.004699,0.041714,0.01763,0.252716,0.000749,112.903359,0.041558,0.020806,1.3361120000000002,-29.626587,0.9999950000000001,9.075356,1.365016,-42.485122,0.999988,9.176482,P
DRW511710041,0.286262,0.000603,94.121677,0.042217000000000005,0.017988999999999998,0.32662800000000003,0.000852,123.57221,0.04147,0.040041,1.336734,-39.159636,0.9999979999999999,9.075761,1.365176,-40.617172,0.999997,9.178377,P
DRW511710021,0.21465900000000002,0.000504,100.41664,0.041981,0.020439,0.343193,0.000828,129.16051399999998,0.042279,0.028519,1.36189,-34.253682,0.999992,9.075507,1.366429,-42.428937,0.999986,9.17837,P
DRW511710051,0.42045299999999997,0.000933,105.19673300000001,0.042079000000000005,0.027658,0.323827,0.0007160000000000001,88.890295,0.041891000000000005,0.045734,1.344377,-38.090857,1.0,9.075179,1.371608,-40.644382,0.999985,9.178096,P
DRW511710061,0.454417,0.000784,62.316458999999995,0.042271,0.021514,0.412739,0.000811,92.580506,0.042178,0.050343,1.374051,-29.360601000000003,0.9999879999999999,9.075593,1.381644,-41.967721,0.999996,9.177572,P
DRW511710071,0.33418600000000004,0.000811,111.71203700000001,0.042726,0.026489,0.340971,0.0008560000000000001,104.726768,0.042475,0.049424,1.365987,-32.654839,0.9999959999999999,9.072299,1.369549,-41.999724,0.999995,9.180261,P
DRW511710081,0.344723,0.000633,88.92687099999999,0.04193,0.051354,0.328549,0.000708,108.926836,0.041004,0.020291,1.356867,-34.394999,0.999999,9.07646,1.356203,-41.50909,0.999996,9.176393,P
DRW511710091,0.49284399999999995,0.000942,84.249987,0.04205,0.025997000000000003,0.315038,0.000599,115.909233,0.042194,0.040358,1.351307,-32.211819,1.0,9.075222,1.3640139999999998,-41.863608,0.999981,9.176014,P
DRW511710101,0.440604,0.0007769999999999999,79.976988,0.041756,0.050243,0.402598,0.000543,64.059185,0.041712,0.009824,1.358552,-33.606432,0.9999979999999999,9.076019,1.369806,-43.900678000000006,0.999997,9.179963,P
DRW511710111,0.327288,0.000742,88.058215,0.04165,0.035112,0.303058,0.0007559999999999999,59.959784,0.041849,0.015907,1.355359,-35.645151,0.9999959999999999,9.075814,1.363378,-41.206916,0.999997,9.17752,P
DRW501710031,0.380085,0.000566,81.641037,0.041289,0.014023,0.396811,0.0009,53.89930500000001,0.041198,0.014675,1.337649,-28.830771999999996,1.0,9.076652,1.356299,-49.482949,0.999973,9.179962,P
DRW511710121,0.324405,0.0007440000000000001,55.595952000000004,0.041978,0.035495,0.424555,0.000922,54.775586,0.041641,0.046093,1.365127,-33.373866,0.9999969999999999,9.075805,1.351933,-40.137151,0.999973,9.177056,P
DRW511710131,0.42952399999999996,0.0005480000000000001,98.249697,0.041948,0.015126,0.408344,0.000773,55.182012,0.041629,0.049957,1.36523,-32.459933,0.999999,9.076348,1.364802,-43.635852,0.99997,9.179812,P
DRW511710141,0.40320700000000004,0.000924,106.62905900000001,0.042085,0.010875,0.420714,0.000857,61.723837,0.041976,0.024406,1.3591010000000001,-36.038626,0.9999629999999999,9.076402,1.343283,-40.158967,0.999999,9.177318,P
DRW501710171,0.34739000000000003,0.0007740000000000001,119.187825,0.042246,0.01364,0.488372,0.000695,74.74284300000002,0.042136,0.022861000000000003,1.35057,-38.256223,0.999993,9.075561,1.361791,-36.2445,0.999996,9.178002,P
DRW511710151,0.430259,0.001051,109.43459299999999,0.042362,0.05888400000000001,0.422115,0.000965,65.322885,0.04211,0.034018,1.3556780000000002,-38.446697,0.9999979999999999,9.075277,1.37114,-39.359662,0.999996,9.179148,P
DRW511710161,0.37059000000000003,0.0007740000000000001,94.918838,0.041887,0.014332,0.399342,0.000805,84.393861,0.041756,0.055594000000000005,1.343086,-35.264145,0.9999969999999999,9.076657,1.361237,-36.914242,0.999989,9.162633,P
DRW511710171,0.3598,0.000719,119.14318100000001,0.041736,0.038575,0.3649,0.000769,85.2655,0.042038,0.024597,1.35932,-39.961123,0.9999950000000001,9.076204,1.356638,-36.111898,0.999997,9.168989,P
DRW501710291,0.42616499999999996,0.000925,108.88661299999998,0.042231,0.088548,0.395458,0.0008460000000000001,82.86363,0.04183,0.016738,1.367227,-34.72809,0.999999,9.075088,1.365186,-43.576283,0.999986,9.17702,P
DRW511710181,0.41331599999999996,0.0006929999999999999,115.220142,0.042377,0.017697,0.348006,0.000886,79.706479,0.042107,0.03895,1.334157,-34.526409,0.9999950000000001,9.074316,1.3672799999999998,-40.479026,0.999998,9.178946,P
DRW491710161,0.528103,0.000664,76.830556,0.042109,0.047479,0.35703,0.000849,80.929735,0.040327,0.033759,1.372706,-58.673821999999994,1.0,9.075637,1.365638,-42.783907,0.999997,9.178252,P
DRW511710201,0.44572799999999996,0.0011099999999999999,91.893627,0.042099,0.111951,0.37372,0.000811,54.040969,0.042013,0.043699,1.3429149999999999,-38.996253,0.999994,9.076314,1.367749,-42.27603,0.999987,9.181056,P
DRW511710211,0.35462899999999997,0.0010630000000000001,91.596376,0.041802,0.033972,0.397774,0.000688,84.686912,0.041423,0.02663,1.351652,-33.109322999999996,1.0,9.076455,1.370347,-41.221564,0.999995,9.179338,P
DRW511710221,0.40678400000000003,0.000795,53.849027,0.041757,0.0074,0.333106,0.000785,116.871483,0.041885000000000006,0.023818,1.340435,-39.308646,0.9999889999999999,9.076488,1.3651,-43.080599,0.999994,9.178338,P
DRW511710191,0.332995,0.000749,81.54180500000001,0.041311,0.026383,0.436125,0.000972,102.931996,0.041365,0.034163,1.335512,-35.827971000000005,0.999993,9.076502,1.373365,-45.101855,0.999983,9.178909,P
DRW511710031,0.434721,0.001042,87.140276,0.041978,0.03596,0.416828,0.000826,84.110312,0.040774,0.042655,1.348908,-34.901028000000004,0.9999959999999999,9.076142,1.375889,-41.654168,0.999992,9.178928,P
DRW501710211,0.381023,0.001018,78.60367,0.041589,0.038,0.338359,0.000677,107.986023,0.041409,0.034544,1.3502,-30.114948,0.9999959999999999,9.075448,1.3655620000000002,-40.064974,0.99994,9.175312,P
DRW511710231,0.44611300000000004,0.00098,89.45628599999999,0.041729,0.057053,0.365749,0.000787,116.168249,0.041335,0.059899,1.3470309999999999,-34.595376,0.999994,9.075552,1.373629,-40.349986,0.999999,9.178605,P
DRW381700081,0.541292,0.0007480000000000001,69.501736,0.042113,0.053371,0.461928,0.00061,109.839472,0.042167,0.029954,1.3127309999999999,-40.485645,0.9999170000000001,9.076018,1.330643,-43.343742,0.999975,9.176655,P
DRW511710241,0.417595,0.0009480000000000001,101.006721,0.042186,0.024855,0.476942,0.001035,101.29933,0.042778,0.074914,1.356515,-34.015640000000005,0.9999979999999999,9.075112,1.382942,-42.400537,1.0,9.179303,F
DRW511710251,0.356348,0.000998,84.703818,0.041597,0.056619,0.389762,0.0007639999999999999,112.250624,0.042173,0.017361,1.354155,-33.326555,0.999976,9.075069,1.3694959999999998,-39.754649,0.999995,9.179413,P
DRW511710261,0.37299299999999996,0.000825,82.516101,0.040969,0.032217,0.446306,0.001128,93.472478,0.042372,0.08166799999999999,1.3619620000000001,-32.693426,0.999999,9.076007,1.3745040000000002,-42.688512,0.999965,9.173618,F
DRW511710271,0.267929,0.001053,104.735166,0.041733,0.070758,0.440867,0.0010550000000000002,102.73254,0.04239,0.07522899999999999,1.34928,-35.929457,1.0,9.076396,1.360603,-42.194041,1.0,9.177507,P
DRW511710281,0.37456999999999996,0.0007639999999999999,104.105526,0.042042,0.048546,0.511498,0.0008289999999999999,86.32709200000002,0.042304,0.062476,1.332398,-33.35575,0.999991,9.073048,1.352994,-42.710552,0.999996,9.176891,P
DRW511710291,0.321894,0.000782,100.881854,0.0418,0.06441000000000001,0.370603,0.000717,97.670557,0.041561,0.032029,1.355958,-33.39014,0.999986,9.075392,1.364531,-43.847094,1.0,9.174766,P
DRW511710301,0.41151899999999997,0.000824,121.57367099999999,0.042761,0.043861,0.400595,0.000754,116.227257,0.042388,0.064264,1.363546,-33.032486,1.0,9.075993,1.371276,-40.962675,0.999993,9.173113,F
DRW511710311,0.345902,0.0008619999999999999,88.570833,0.041453,0.044858,0.492004,0.000958,89.137598,0.042165,0.052216999999999986,1.352496,-34.174065999999996,1.0,9.071221,1.3433469999999998,-42.66532,0.999998,9.177244,F
DRW511710321,0.398519,0.000814,128.869672,0.041959,0.032226,0.46627,0.0008439999999999999,89.67198499999998,0.042016000000000005,0.043491,1.352746,-33.026092999999996,0.999994,9.074713,1.351774,-46.05575,0.999981,9.176507,P
DRW511710331,0.525184,0.000717,47.291290999999994,0.041915,0.03929,0.413992,0.000675,107.491085,0.04168,0.04583,1.361885,-32.568945,0.999994,9.075409,1.367583,-48.212443,1.0,9.173724,P
DRW511710341,0.29885700000000004,0.001041,98.79137800000001,0.042,0.054179999999999985,0.436133,0.000734,106.242854,0.042024,0.038893,1.3517709999999998,-33.74293,1.0,9.075718,1.373362,-42.481719,0.999995,9.175833,P
DRW511710351,0.38550100000000004,0.000736,56.791252,0.041982,0.037365,0.345544,0.000793,104.717044,0.042121,0.057073,1.346166,-40.145041,0.9999879999999999,9.073538,1.37353,-47.264423,0.999977,9.177984,P
DRW501710311,0.396767,0.0006320000000000001,56.633566,0.041773000000000005,0.022933,0.405664,0.000718,96.71593,0.041554,0.044053,1.3603020000000001,-32.731571,0.9999969999999999,9.075209,1.361683,-40.111116,0.999975,9.178448,P
DRW511710361,0.420221,0.000697,37.730995,0.041586,0.019971,0.350263,0.000918,98.464403,0.041636,0.041602,1.358098,-33.54373,0.999969,9.073929,1.372568,-39.943222,0.999999,9.17784,P
DRW511710371,0.356243,0.000824,58.465135,0.041496,0.033841,0.396124,0.00086,86.670753,0.042142,0.038162,1.353742,-37.630071,0.9999959999999999,9.075682,1.373869,-41.596005,0.999999,9.175273,P
DRW521710011,0.41261499999999995,0.000816,77.963753,0.041834,0.02962,0.458361,0.001074,91.494494,0.04207,0.05708,1.349111,-37.884845,0.999983,9.075588,1.361047,-47.675302,0.999999,9.176865,P
DRW521710021,0.33558899999999997,0.000816,109.200549,0.041589,0.002331,0.450711,0.001131,103.48992,0.042331,0.051570000000000005,1.3543040000000002,-35.913819000000004,0.9999979999999999,9.075545,1.365617,-42.889031,1.0,9.178317,F
DRW521710031,0.510655,0.000746,60.383559,0.042262,0.02569,0.5220100000000001,0.001006,79.088994,0.041828,0.033642,1.3688209999999998,-30.012562,0.999994,9.075062,1.358874,-44.726424,0.999975,9.175959,F
DRW521710041,0.362624,0.000708,107.93916999999999,0.04207,0.034645,0.36236,0.000909,74.715549,0.041779,0.052528,1.373649,-54.71091,0.99992,9.075797,1.34277,-43.08802,0.999995,9.177627,P
DRW521710051,0.43983999999999995,0.000594,90.604179,0.042349,0.02599,0.362413,0.000683,81.4481,0.041617,0.022797,1.372742,-31.429116999999998,0.999999,9.075925,1.371995,-48.246573,0.999999,9.17978,P
DRW521710061,0.38005500000000003,0.0008619999999999999,115.205004,0.042079000000000005,0.055917,0.426689,0.000805,68.156154,0.041888,0.039284,1.342052,-42.792429999999996,1.0,9.076409,1.349199,-49.769528,0.999989,9.177819,P
DRW521710071,0.412446,0.0009390000000000001,75.94013199999999,0.041282,0.049014,0.305368,0.0006929999999999999,102.641597,0.042329000000000006,0.024837,1.361113,-31.921986999999998,0.999993,9.075276,1.36458,-45.635726,1.0,9.177724,F
DRW521710081,0.38603200000000004,0.0007700000000000001,76.45308100000001,0.042235,0.037039,0.557667,0.001133,76.911333,0.041238,0.077682,1.358994,-31.943071999999997,0.9999979999999999,9.074372,1.364252,-41.026698,0.999989,9.177446,F
DRW521710091,0.33878800000000003,0.001051,112.05161000000001,0.041709,0.046545,0.415458,0.000754,111.766073,0.04193,0.057983000000000014,1.361907,-36.489864000000004,0.9999629999999999,9.074433,1.375807,-39.260432,1.0,9.172415,F
DRW521710111,0.375337,0.000802,86.58633,0.041903,0.024066,0.377417,0.0007099999999999999,100.787816,0.041539,0.038682,1.370296,-22.071875,0.999993,9.075173,1.375638,-41.031735,0.999996,9.178401,P
DRW521710121,0.26415900000000003,0.0006450000000000001,114.94642900000001,0.042055,0.018454,0.37888,0.000679,115.96636200000002,0.042519,0.042778,1.3598139999999999,-37.261783,0.999999,9.07585,1.371309,-47.675369,0.999996,9.177253,P
DRW521710131,0.364005,0.0006889999999999999,62.956817,0.042418,0.056780999999999984,0.427104,0.000728,121.346922,0.042345,0.041274,1.370508,-35.194681,0.999999,9.076218,1.377611,-40.87797,0.999992,9.176716,F
DRW521710141,0.452162,0.000697,35.385591,0.042194,0.044287,0.466591,0.0005070000000000001,101.194464,0.042067,0.033964,1.371341,-32.193469,1.0,9.075487,1.363152,-36.780635,0.999995,9.177956,F
DRW521710151,0.37180599999999997,0.000503,79.967485,0.042241,0.026431,0.316924,0.0007099999999999999,100.973239,0.042085,0.04704,1.369739,-36.100753000000005,0.9999899999999999,9.075721,1.372726,-48.582084,0.999997,9.179646,P
DRW521710161,0.308676,0.00074,56.087796,0.041688,0.010323,0.338792,0.000788,88.201647,0.042071,0.023054,1.36208,-38.703314,0.9999959999999999,9.074424,1.375377,-44.462628,0.999999,9.17464,P
DRW521710171,0.39265300000000003,0.000942,71.134292,0.042299,0.053417999999999986,0.367862,0.000711,90.151232,0.042583,0.054345,1.350494,-37.021128000000004,0.999941,9.07568,1.3849479999999998,-42.640347,0.999996,9.176188,P
DRW521710181,0.41317,0.000686,46.530595,0.041783,0.039694,0.380844,0.000858,99.450191,0.042269,0.041731,1.348763,-41.493065,0.999978,9.074646,1.377724,-44.42848,0.999998,9.176696000000002,P
DRW521710191,0.40429699999999996,0.0005070000000000001,44.42918,0.042512,0.026965,0.494083,0.000664,90.737335,0.042438,0.059514,1.3691879999999998,-37.777512,0.9999959999999999,9.075346,1.367189,-41.723756,0.999988,9.177585,F
DRW521710211,0.500506,0.000768,89.232077,0.042135,0.016957,0.432472,0.00063,114.03136299999998,0.042555,0.044961,1.3562670000000001,-27.873272999999998,0.999999,9.075426,1.350799,-48.414654,0.999998,9.17998,F
DRW521710221,0.388221,0.000697,55.142563,0.042038,0.024542,0.374621,0.0008349999999999999,118.436301,0.042186,0.021871,1.3497700000000001,-37.210043,1.0,9.074518,1.356205,-43.786388,0.999985,9.176176,P
DRW521710231,0.39283,0.000621,75.103411,0.041506,0.050302,0.539756,0.0007019999999999999,115.91553,0.04216,0.027564,1.3367120000000001,-37.302779,0.9999790000000001,9.076486,1.352959,-52.958138,0.999998,9.178404,F
DRW521710201,0.3063,0.0008320000000000001,80.31435,0.041614,0.038281,0.381534,0.000895,99.227639,0.041522,0.049569,1.352545,-37.495496,0.999999,9.07516,1.351176,-44.62417,0.999983,9.178394,F
DRW521710241,0.543404,0.000712,47.995298,0.042086,0.035209,0.442287,0.0008640000000000001,83.295582,0.041773000000000005,0.08453,1.329273,-35.521577,0.999966,9.075457,1.345912,-39.21481,0.999958,9.176312,P
DRW521710251,0.3497,0.000883,77.156537,0.041328,0.102333,0.431814,0.0008820000000000002,65.87196899999999,0.041116,0.07565,1.347158,-39.73574,1.0,9.074577,1.346501,-40.265698,1.0,9.173951,P
DRW011810011,0.43850900000000004,0.0007,89.440484,0.041696,0.027598,0.470253,0.000959,93.090473,0.041868,0.075511,1.3481290000000001,-36.314757,0.9999979999999999,9.076164,1.349433,-41.164607,1.0,9.178437,F
DRW011810021,0.33148299999999997,0.001006,89.659609,0.04192,0.043677,0.339658,0.000625,76.546787,0.04124,0.027775,1.366651,-30.571508,0.999975,9.075454,1.362991,-40.811488,0.999999,9.175515,F
DRW011810031,0.366182,0.000791,116.314664,0.041699,0.019144,0.383169,0.001092,73.753961,0.041145,0.048713,1.364908,-33.147411,0.9999969999999999,9.075164,1.359931,-42.48581400000001,0.999975,9.172172,F
DRW011810041,0.307142,0.00074,110.655749,0.041204000000000005,0.033143,0.386965,0.0008380000000000001,69.86075799999999,0.040957,0.056582000000000014,1.3398729999999999,-36.598286,0.999999,9.076499,1.372132,-46.113422,0.99998,9.177771,P
DRW011810051,0.46115100000000003,0.0008,99.52721,0.041514,0.0348,0.504193,0.000686,55.219473,0.041986,0.037000000000000005,1.350573,-39.232263,0.999985,9.075484,1.357757,-42.89577,0.999998,9.174872,P
DRW011810061,0.410876,0.0009,110.801722,0.041999,0.065778,0.38761,0.0008539999999999999,76.753204,0.042092,0.029693,1.3627,-37.377751,0.9999959999999999,9.075144,1.348385,-48.930266,0.999992,9.175972,F
DRW011810071,0.543774,0.001275,82.22205600000001,0.042515,0.079908,0.44641,0.0008960000000000002,67.26484599999999,0.041937,0.020766,1.354731,-38.784987,0.999986,9.076409,1.372352,-43.156094,0.999996,9.176283,F
DRW521710101,0.44691000000000003,0.0008939999999999999,94.809551,0.0424,0.055402,0.410312,0.000957,64.08018,0.041623,0.030115,1.355931,-37.505376,0.9999959999999999,9.075697,1.3673,-46.721998,1.0,9.17745,P
